,id,ltable_id,rtable_id
30015,63073774,693955,779714
30016,63080640,662779,159671
30036,63093001,309908,727627
30038,63098320,437001,225012
30039,63109619,100830,514610
30040,63120076,357788,151992
30043,63125886,203435,134419
30056,63139140,709219,607148
30058,63149476,731062,899724
30066,63175949,387618,117880
30068,63182282,414390,877047
30069,63182304,721555,877047
30074,63198033,173388,621627
30075,63199180,317075,685530
30080,63220393,428396,632729
30101,63235040,37964,656724
30107,63250525,590672,554779
30109,63251494,642033,248304
30116,63253539,669778,881722
30120,63257379,496269,716399
30121,63266346,301315,650713
30123,63271988,184697,391169
30124,63285614,210274,82746
30127,63319590,544911,645245
30128,63319591,284264,645245
30134,63342193,520948,227429
30135,63352968,699516,522165
30149,63363846,266954,286514
30151,63366877,251500,764459
30152,63374997,603987,663063
30153,63375145,168001,233290
30154,63375862,357805,683218
30156,63381845,722538,78065
30157,63385784,193170,814031
30159,63401228,561442,14973
30160,63403373,190439,730964
30162,63406255,591880,751638
30163,63412905,488778,651412
30169,63414251,616285,457222
30170,63416915,667936,344479
30173,63439419,459083,247552
30176,63446432,519721,797599
30180,63451683,362949,511023
30213,63473976,493164,765529
30215,63482227,719598,221944
30216,63488527,486476,24482
30219,63501621,681402,466591
30220,63501623,732669,466591
30221,63501624,732725,466591
30222,63504435,375065,758816
30223,63504526,422348,571797
30224,63504530,724792,571797
30225,63504538,651875,571797
30231,63529354,498153,505490
30233,63531555,424501,179432
30235,63540917,475996,821535
30240,63555068,584906,398563
30241,63561712,413915,317561
30242,63561716,720594,317561
30243,63561717,721465,317561
30256,63597180,458579,913412
30259,63608976,425104,578423
30260,63614951,235822,423347
30262,63623749,103343,727959
30263,63628678,540600,794938
30264,63630920,711629,62240
30265,63632926,649851,225452
30266,63634606,642917,234193
30300,63654456,643714,100047
30302,63657095,665392,28281
30303,63657113,560616,28281
30304,63657114,691738,28281
30306,63661434,541410,64501
30307,63662888,303572,310399
30308,63663663,730666,889202
30313,63673286,246583,940449
30315,63675180,673125,938703
30316,63675182,710967,938703
30317,63675186,73780,938703
30323,63697452,585994,781093
30329,63710278,556122,566341
30333,63724545,231003,288484
30338,63731520,722014,158348
30339,63732087,722993,204188
30340,63732142,245326,204188
30347,63742991,634912,239092
30370,63769203,83790,884131
30371,63770815,358895,796061
30373,63775362,513888,370592
30375,63784539,397537,356523
30376,63793672,480976,599768
30378,63803462,439483,752764
30379,63809242,408707,4060
30381,63810657,593256,908179
30397,63818201,152733,503478
30400,63826278,35351,90736
30401,63826840,426986,653881
30408,63856307,496010,45038
30409,63873654,303121,852914
30411,63879503,514289,121256
30412,63880620,30544,337877
30424,63890871,400234,600451
30425,63892607,588377,644104
30427,63899074,328225,821267
30428,63900006,518202,49131
30429,63901696,114564,420299
30430,63903211,397306,650213
30433,63904436,617728,161753
30449,63923964,715037,703879
30454,63951048,658032,128606
30455,63957417,477418,714117
30459,63977846,10197,119762
30461,64001574,355158,803595
30462,64002124,194212,929844
30465,64016737,445497,720135
30466,64017874,300619,819850
30469,64028973,617669,380743
30471,64036411,716731,905122
30472,64039265,303379,106042
30474,64047766,421751,248088
30476,64051449,395800,855983
30483,64073490,376848,441518
30493,64091181,699275,608498
30505,64113070,177101,168024
30506,64113916,378279,230109
30520,64127961,406937,784182
30521,64127964,733512,784182
30526,64128837,160737,173513
30537,64136220,389191,112653
30538,64139697,458508,499196
30544,64155263,150739,822947
30545,64155302,337522,822947
30546,64160756,308300,78656
30549,64167151,726912,879548
30552,64180554,47766,201768
30553,64182328,679042,236582
30555,64186484,716811,152992
30557,64189160,691961,133854
30558,64189218,249029,133854
30567,64210070,245290,190271
30568,64210072,516987,190271
30589,64222187,308494,148259
30590,64229192,25471,114071
30591,64241072,568183,289935
30602,64273767,173901,455317
30610,64288893,173193,627002
30628,64346098,40813,166438
30633,64351021,236715,255577
30635,64366961,466097,222867
30638,64369840,692227,172907
30640,64384821,294421,581666
30642,64389195,479600,918943
30649,64399539,725517,380
30651,64419900,720053,654473
30654,64455547,594197,519821
30666,64475986,687362,935556
30668,64493626,308644,120251
30673,64504903,112040,746813
30676,64523219,414502,542349
30724,64531443,305915,267869
30725,64534899,631421,483911
30735,64558040,364816,184263
30736,64561704,537299,794235
30737,64561732,716035,794235
30738,64561734,717793,794235
30739,64561751,90143,794235
30748,64578382,656338,579809
30749,64578383,665410,579809
30757,64599317,556641,888443
30758,64623749,669930,340567
30759,64635244,718038,563043
30765,64652042,160152,800888
30767,64668890,498936,262317
30768,64679862,691577,844556
30770,64681976,681413,344805
30775,64689468,614286,741328
30776,64690641,587244,114428
30777,64699297,302328,866330
30778,64704819,695322,44786
30779,64711956,590129,221527
30782,64733855,50934,327354
30783,64739715,505428,19906
30790,64745701,446489,785475
30791,64746813,461118,921775
30792,64757840,158852,442565
30793,64767847,46995,263139
30794,64768009,730520,370111
30796,64774131,198152,131930
30797,64776099,505268,377055
30803,64797607,667328,953688
30804,64798621,90641,409536
30815,64813064,355823,432643
30824,64818566,188155,397097
30838,64850342,683401,787494
30848,64883648,249449,959258
30853,64897295,710065,147769
30856,64907707,81414,714009
30858,64919993,486192,415516
30860,64928171,694796,734473
30862,64929934,664862,943009
30868,64939606,693315,297080
30869,64942046,644383,523225
30870,64947726,171918,702107
30871,64950758,642258,367750
30872,64961295,91822,181434
30873,64962881,589678,330947
30875,64978359,397496,76587
30892,65010145,613963,568572
30893,65010917,634224,93296
30894,65013503,658143,816969
30895,65013654,177274,883365
30896,65017017,673105,305316
30899,65034782,296791,439496
30900,65046966,634967,816887
30902,65055916,692781,860000
30903,65057751,406512,202893
30904,65057752,539110,202893
30905,65057762,596970,202893
30906,65058313,409719,89028
30908,65064606,213303,873562
30909,65076266,627227,394620
30915,65098062,235198,38739
30917,65100196,530421,605526
30918,65101500,5952,855263
30919,65114759,529812,315936
30926,65130266,216210,324672
30936,65150064,669528,893475
30937,65152120,83307,816480
30938,65154589,460331,289860
30939,65159295,313682,240097
30940,65159858,493031,14628
30941,65163073,652881,140333
30942,65171561,532390,757926
30944,65181606,420326,434693
30946,65196370,707072,648448
30947,65204641,719448,952407
30949,65222110,314088,770920
30951,65224352,480779,365238
30954,65237554,732215,252024
30955,65242772,493091,489956
30960,65250395,472322,467237
30964,65262680,601472,295051
30965,65262691,215538,295051
30967,65274891,483601,346166
30968,65275258,422348,257092
30969,65283707,699073,78706
30972,65294697,445811,175882
30975,65303775,702204,8483
30976,65307449,164209,122105
30980,65331476,459332,478921
30981,65331694,303056,51450
30982,65331870,212613,480941
30986,65352367,696676,751321
30987,65352368,566985,751321
31003,65377033,164040,503675
31005,65379333,692123,528082
31006,65379341,723232,528082
31020,65412350,479606,281996
31028,65420886,516597,475669
31033,65436302,546889,306072
31034,65436303,425655,306072
31037,65459203,193128,511320
31038,65460687,101823,518109
31041,65466631,254305,476557
31048,65479242,151022,149104
31052,65491013,159981,644028
31054,65499994,369832,662333
31057,65505234,451983,751865
31058,65520811,337023,587228
31059,65522526,696581,525153
31060,65522538,731831,525153
31071,65541597,701737,843623
31072,65546415,446031,14637
31076,65560252,258360,936364
31097,65584492,303765,701175
31101,65601147,705463,591204
31102,65601397,669419,204230
31106,65613128,383128,731832
31109,65630655,596685,183387
31118,65658643,339057,433468
31126,65679556,724253,190631
31127,65686171,599221,530590
31128,65686306,553263,483312
31132,65705880,437528,673082
31134,65707758,85250,224039
31136,65714633,175209,800979
31141,65726907,391277,429188
31142,65728568,417828,450741
31149,65749284,346330,570143
31152,65770284,451855,854741
31154,65780059,716053,710111
31155,65780340,725659,430574
31156,65780351,303654,430574
31198,65808961,384500,682167
31199,65817448,544169,215646
31200,65818669,356280,588860
31201,65821332,249077,517966
31206,65834255,415685,337291
31215,65858233,22956,913045
31219,65870669,665411,779623
31220,65870670,666011,779623
31226,65897673,551880,258196
31227,65897781,500913,417665
31228,65900714,559711,838517
31231,65901670,177588,812631
31234,65903535,334056,346461
31253,65952003,41944,42957
31254,65954540,642826,907771
31255,65958833,327331,459745
31256,65966723,709114,20581
31257,65966743,622225,20581
31259,65969012,583890,572205
31260,65977184,670360,935165
31261,65977203,462613,935165
31263,65981248,361720,603645
31264,65984502,301842,210211
31265,65985447,438919,275671
31266,65985479,665647,275671
31281,66012394,463288,31450
31288,66039651,562931,252236
31316,66096882,684401,927103
31317,66101279,605806,23325
31319,66104432,571230,56808
31322,66115210,640785,354385
31327,66139385,457713,925682
31328,66144052,234032,875584
31330,66146746,61420,585143
31331,66151153,333415,814385
31332,66152543,478281,469704
31333,66152594,267042,154942
31337,66161467,298176,869795
31338,66163711,399227,711374
31339,66163718,697903,711374
31340,66163720,583754,711374
31341,66167142,433874,280384
31347,66183164,25327,272325
31352,66197038,110186,11145
31354,66207443,575770,313656
31355,66212777,398502,542492
31364,66232203,652768,288466
31365,66236773,595324,648703
31367,66239675,136677,696912
31368,66243114,195291,630680
31373,66266588,648537,947693
31374,66270299,599179,137967
31376,66272391,328706,673553
31378,66282029,527322,511369
31379,66284866,303740,446464
31385,66306118,202463,772788
31389,66317892,506809,55638
31390,66321797,434817,560779
31391,66327186,710065,526577
31395,66330197,429561,351685
31396,66342548,79958,395461
31430,66373233,171311,864608
31431,66373238,720744,864608
31442,66390864,524683,153527
31443,66390925,302311,153527
31444,66390941,315285,153527
31445,66390951,325502,153527
31446,66390986,734483,153527
31451,66407780,557263,895167
31454,66416197,258412,460823
31455,66416592,18885,766311
31456,66417006,488730,546360
31461,66430273,177079,766429
31462,66433176,487724,564057
31464,66438522,509657,663201
31465,66441625,210218,104848
31466,66442406,514573,943402
31468,66443951,477413,427415
31471,66456511,515367,374773
31472,66469182,162346,157335
31473,66469184,61032,157335
31474,66469199,191648,770036
31475,66478069,362629,524110
31476,66478672,158211,119392
31477,66497817,718414,571692
31478,66502860,654499,696573
31481,66514363,721904,558187
31483,66522397,716371,32184
31487,66529617,321437,293965
31489,66539945,524285,800140
31493,66554282,702451,903262
31494,66578870,173839,116300
31495,66585138,454726,639633
31500,66599400,315443,209237
31501,66600434,172198,508121
31506,66606966,638210,223471
31518,66630754,609180,247229
31535,66644429,696663,738552
31536,66644477,212758,738552
31544,66679598,697214,139395
31545,66682048,174185,791686
31547,66683354,542736,360138
31549,66684662,30700,509149
31552,66697610,502843,518532
31555,66708309,300858,706257
31579,66730384,680197,461706
31580,66730385,708357,461706
31581,66730388,372510,461706
31596,66752633,533720,47821
31597,66755858,691029,234478
31598,66761286,620332,352172
31609,66784070,640374,955696
31610,66786679,487869,415293
31611,66787347,478625,244334
31614,66790950,536772,921588
31615,66792362,437731,524338
31629,66800783,670287,27779
31630,66800784,550400,27779
31632,66800787,716254,27779
31633,66802597,604230,654788
31635,66807681,353795,395710
31641,66816977,303116,630863
31643,66820390,551696,413600
31644,66820597,254055,333789
31645,66820904,310049,900902
31651,66837890,637481,471723
31652,66850495,372129,207516
31653,66857153,597612,513685
31655,66868353,676564,548395
31656,66870979,25256,118087
31657,66872263,598518,714505
31658,66879519,175158,699274
31659,66880140,679943,497333
31660,66881944,558592,501476
31662,66889148,123269,611218
31666,66906211,667623,155388
31667,66906213,538358,155388
31668,66906252,319768,155388
31669,66906253,319775,155388
31670,66906266,721557,155388
31671,66906301,631919,155388
31678,66920728,696025,930146
31685,66931924,375956,959639
31714,66961139,162478,659524
31717,66970970,389254,838819
31730,67008783,123442,539689
31731,67017213,375362,904909
31735,67039015,602660,822391
31801,67105719,88292,737445
31802,67106159,150758,393152
31803,67108653,684182,641525
31804,67112637,694780,465162
31811,67124894,465848,446640
31821,67137131,197040,86836
31822,67140641,29917,590989
31834,67155207,196395,262771
31854,67188757,166085,31247
31868,67195638,730784,671075
31881,67205857,553300,422341
31882,67208302,590184,174121
31886,67218688,214074,820338
31887,67229256,715749,344719
31893,67242930,162528,651676
31894,67244883,303344,860013
31895,67245820,635394,743329
31900,67248488,546293,864561
31901,67253186,258444,592222
31902,67265525,481116,615481
31903,67267956,146249,634931
31907,67272043,731460,288742
31908,67272044,102742,288742
31910,67277765,492287,660466
31912,67280480,720142,5059
31918,67292677,538514,235947
31925,67302818,261700,587495
31944,67310886,723721,900047
31950,67314283,643555,380364
31954,67321870,608711,708771
31956,67333302,258799,27222
31957,67334642,217100,556366
31958,67337511,650022,387725
31960,67337736,651359,268988
31961,67343598,302611,897576
31962,67344457,668919,580550
31966,67348122,605980,141155
31978,67395899,665205,449091
31990,67408037,591903,179053
31991,67410461,717294,738142
31993,67416995,68504,672375
31994,67419372,692134,490359
31995,67424379,172935,489725
31996,67435806,362433,146180
31997,67460506,596751,161709
31998,67465136,717068,830822
31999,67471243,367868,907885
